x1,x2,x3,x4,x5,x6,x7,x8,dead,infected,location,recovered,time
0.0,0.0,0.8,0.01,0.6789388918058143,0.001,0.01,0.001,0.0,0.0,Palestine,0.0,360
0.0,0.0,0.8,0.01,0.3048614864150898,0.001,0.01,0.001,0.0,0.0,Syria,0.0,360
0.0,0.0,0.8,0.01,0.7481092902827748,0.001,0.01,0.001,0.0,0.0,Turkey,0.0,360
0.0,0.0,0.8,0.01,0.8320104686183589,0.001,0.01,0.001,0.0,0.0,United Arab Emirates,0.0,360
0.0,0.0,0.8,0.01,0.36193394683651436,0.001,0.01,0.001,0.0,0.0,Yemen,0.0,360
0.0,0.0,0.8,0.01,0.6671334967807276,0.001,0.01,0.001,0.0,0.0,Kazakhstan,0.0,360
0.0,0.0,0.8,0.01,0.6372287711894751,0.001,0.01,0.001,0.0,0.0,Kyrgyzstan,0.0,360
0.0,0.0,0.8,0.01,0.45606307214534425,0.001,0.01,0.001,0.0,0.0,Tajikistan,0.0,360
0.0,0.0,0.8,0.01,0.9341836493380813,0.001,0.01,0.001,0.0,0.0,Turkmenistan,0.0,360
0.0,0.0,0.8,0.01,0.9721412714208832,0.001,0.01,0.001,0.0,0.0,Uzbekistan,0.0,360
0.0,0.0,0.8,0.01,0.3682306237341013,0.001,0.01,0.001,0.0,0.0,Afghanistan,0.0,360
0.0,0.0,0.8,0.01,0.4291823387385767,0.001,0.01,0.001,0.0,0.0,Bangladesh,0.0,360
0.0,0.0,0.8,0.01,0.6399236797803016,0.001,0.01,0.001,0.0,0.0,Bhutan,0.0,360
0.0,0.0,0.8,0.01,0.04526291963803719,0.001,0.01,0.001,0.0,0.0,India,0.0,360
0.0,0.0,0.8,0.01,0.9177278644780191,0.001,0.01,0.001,0.0,0.0,Iran,0.0,360
0.0,0.0,0.8,0.01,0.8521647481050123,0.001,0.01,0.001,0.017,0.0,Maldives,0.0,360
0.0,0.0,0.8,0.01,0.9722053959571277,0.001,0.01,0.001,0.0,0.0,Nepal,0.0,360
0.0,0.0,0.8,0.01,0.022928659275674113,0.001,0.01,0.001,0.0,0.0,Pakistan,0.0,360
0.0,0.0,0.8,0.01,0.6285542167982467,0.001,0.01,0.001,0.0,0.0,Sri Lanka,0.0,360
0.0,0.0,0.8,0.01,0.2856144995531362,0.001,0.01,0.001,0.0,0.0,China,0.0,360
0.0,0.0,0.8,0.01,0.7090492584382193,0.001,0.01,0.001,0.0,0.0,Hong Kong,0.0,360
0.0,0.0,0.8,0.01,0.5342057340599817,0.001,0.01,0.001,0.46407200000000004,0.0,Macau,460.0,360
0.0,0.0,0.8,0.01,0.17699691222271952,0.001,0.01,0.001,0.0,0.0,North Korea,0.0,360
0.0,10.0,0.8,0.01,0.8067900664247212,0.001,0.01,0.001,0.0,0.0,Japan,0.0,360
0.0,0.0,0.8,0.01,0.8088458112326067,0.001,0.01,0.001,0.0,0.0,Mongolia,0.0,360
0.0,0.0,0.8,0.01,0.46799378322993346,0.001,0.01,0.001,0.0,0.0,South Korea,0.0,360
0.0,0.0,0.8,0.01,0.560152141585488,0.001,0.01,0.001,0.0,0.0,Brunei,0.0,360
0.0,0.0,0.8,0.01,0.528688861381428,0.001,0.01,0.001,0.0,0.0,Cambodia,0.0,360
0.0,0.0,0.8,0.01,0.762825393766964,0.001,0.01,0.001,0.0,0.0,Indonesia,0.0,360
0.0,0.0,0.8,0.01,0.8000781587734722,0.001,0.01,0.001,0.0,0.0,Laos,0.0,360
0.0,0.0,0.8,0.01,0.6499890987136543,0.001,0.01,0.001,0.0,0.0,Malaysia,0.0,360
0.0,0.0,0.8,0.01,0.37214357372381035,0.001,0.01,0.001,0.0,0.0,Myanmar,0.0,360
0.0,0.0,0.8,0.01,0.35020105717532446,0.001,0.01,0.001,0.0,0.0,Philippines,0.0,360
0.0,0.0,0.8,0.01,0.23107042850853166,0.001,0.01,0.001,0.0,0.0,Singapore,0.0,360
0.0,0.0,0.8,0.01,0.4138040737339659,0.001,0.01,0.001,0.0,0.0,Thailand,0.0,360
0.0,0.0,0.8,0.01,0.2384641135121255,0.001,0.01,0.001,0.0,0.0,Timor-Leste,0.0,360
0.0,0.0,0.8,0.01,0.6312138900390181,0.001,0.01,0.001,0.0,0.0,Vietnam,0.0,360
0.0,0.0,0.8,0.01,0.043310101150138225,0.001,0.01,0.001,0.0,0.0,Antigua and Barbuda,0.0,360
0.0,0.0,0.8,0.01,0.2234662767652471,0.001,0.01,0.001,0.0,0.0,Bahamas,0.0,360
0.0,0.0,0.8,0.01,0.6840789547925361,0.001,0.01,0.001,0.0,0.0,Barbados,0.0,360
0.0,0.0,0.8,0.01,0.537503687037874,0.001,0.01,0.001,0.0,0.0,British Virgin Islands,0.0,360
0.0,0.0,0.8,0.01,0.39357028029755736,0.001,0.01,0.001,0.0,0.0,Cayman Islands,0.0,360
0.0,0.0,0.8,0.01,0.09867061061522153,0.001,0.01,0.001,0.0,0.0,Cuba,0.0,360
0.0,0.0,0.8,0.01,0.5751291892233985,0.001,0.01,0.001,0.0,0.0,Dominica,0.0,360
0.0,0.0,0.8,0.01,0.20463878571891958,0.001,0.01,0.001,0.0,0.0,Dominican Republic,0.0,360
0.0,0.0,0.8,0.01,0.20185553881083163,0.001,0.01,0.001,0.0,0.0,Haiti,0.0,360
0.0,0.0,0.8,0.01,0.6283732890635982,0.001,0.01,0.001,0.0,0.0,Jamaica,0.0,360
0.0,0.0,0.8,0.01,0.6476512071896754,0.001,0.01,0.001,0.0,0.0,Saint Kitts and Nevis,0.0,360
0.0,0.0,0.8,0.01,0.8374751884369256,0.001,0.01,0.001,0.0,0.0,Saint Lucia,0.0,360
0.0,0.0,0.8,0.01,0.998768448121433,0.001,0.01,0.001,0.00729964013,0.0,Saint Vincent and the Grenadines,5.0,360
0.0,0.0,0.8,0.01,0.9365696605758214,0.001,0.01,0.001,0.0,0.0,Trinidad and Tobago,0.0,360
0.0,0.0,0.8,0.01,0.8182187792074418,0.001,0.01,0.001,0.0,0.0,Turks and Caicos Islands,0.0,360
0.0,0.0,0.8,0.01,0.961302582473472,0.001,0.01,0.001,0.0,0.0,Belize,0.0,360
0.0,0.0,0.8,0.01,0.9058021559215399,0.001,0.01,0.001,0.0,0.0,Costa Rica,0.0,360
0.0,0.0,0.8,0.01,0.07178923385808789,0.001,0.01,0.001,0.0,0.0,El Salvador,0.0,360
0.0,0.0,0.8,0.01,0.26542456790926794,0.001,0.01,0.001,0.0,0.0,Guatemala,0.0,360
0.0,0.0,0.8,0.01,0.2969886107195172,0.001,0.01,0.001,0.0,0.0,Honduras,0.0,360
0.0,0.0,0.8,0.01,0.4318952752971412,0.001,0.01,0.001,0.0,0.0,Mexico,0.0,360
0.0,0.0,0.8,0.01,0.03491387084543285,0.001,0.01,0.001,0.0,0.0,Nicaragua,0.0,360
0.0,0.0,0.8,0.01,0.959533543264536,0.001,0.01,0.001,0.0,0.0,Panama,0.0,360
0.0,0.0,0.8,0.01,0.6863538159339004,0.001,0.01,0.001,0.0,0.0,Argentina,0.0,360
0.0,0.0,0.8,0.01,0.4203866320216174,0.001,0.01,0.001,0.0,0.0,Bolivia,0.0,360
0.0,0.0,0.8,0.01,0.943264639944521,0.001,0.01,0.001,0.0,0.0,Brazil,0.0,360
0.0,0.0,0.8,0.01,0.02045447423639324,0.001,0.01,0.001,0.0,0.0,Chile,0.0,360
0.0,0.0,0.8,0.01,0.20903777378926214,0.001,0.01,0.001,0.0,0.0,Colombia,0.0,360
0.0,0.0,0.8,0.01,0.4501428452235514,0.001,0.01,0.001,0.0,0.0,Ecuador,0.0,360
0.0,0.0,0.8,0.01,0.7274587486871478,0.001,0.01,0.001,0.0,0.0,Guyana,0.0,360
0.0,0.0,0.8,0.01,0.8816316622143243,0.001,0.01,0.001,0.0,0.0,Paraguay,0.0,360
0.0,0.0,0.8,0.01,0.26633615505198427,0.001,0.01,0.001,0.0,0.0,Peru,0.0,360
0.0,0.0,0.8,0.01,0.8031042022492794,0.001,0.01,0.001,0.0,0.0,Suriname,0.0,360
0.0,0.0,0.8,0.01,0.43210757113997733,0.001,0.01,0.001,0.0,0.0,Uruguay,0.0,360
0.0,0.0,0.8,0.01,0.804304070084596,0.001,0.01,0.001,0.0,0.0,Venezuela,0.0,360
0.0,0.0,0.8,0.01,0.9348152463241668,0.001,0.01,0.001,0.0,0.0,Australia,0.0,360
0.0,0.0,0.8,0.01,0.6688987668677697,0.001,0.01,0.001,0.0,0.0,New Zealand,0.0,360
0.0,0.0,0.8,0.01,0.015368378189577037,0.001,0.01,0.001,0.022230233048913826,0.0,Fiji,53.381482378189574,360
0.0,0.0,0.8,0.01,0.9636214688311153,0.001,0.01,0.001,0.0,0.0,Papua New Guinea,0.0,360
0.0,0.0,0.8,0.01,0.396840605912818,0.001,0.01,0.001,0.012,0.0,Solomon Islands,0.0,360
0.0,0.0,0.8,0.01,0.10602232401239187,0.001,0.01,0.001,0.031,0.0,Vanuatu,0.0,360
0.0,0.0,0.8,0.01,0.7464916257843373,0.001,0.01,0.001,0.002,0.0,Kiribati,0.0,360
0.0,0.0,0.8,0.01,0.6145291322674888,0.001,0.01,0.001,0.0,0.0,Marshall Islands,0.0,360
0.0,0.0,0.8,0.01,0.8924346780063077,0.001,0.01,0.001,0.0,0.0,Micronesia,0.0,360
0.0,0.0,0.8,0.01,0.6719657445990714,0.001,0.01,0.001,0.00601999,0.0,Nauru,0.0,360
0.0,0.0,0.8,0.01,0.7390408406802507,0.001,0.01,0.001,1.0e-5,0.0,Palau,0.0,360
0.0,0.0,0.8,0.01,0.3672287871112614,0.001,0.01,0.001,0.0,0.0,Niue,0.0,360
0.0,0.0,0.8,0.01,0.34347577570743404,0.001,0.01,0.001,0.0,0.0,Samoa,0.0,360
0.0,0.0,0.8,0.01,0.2091591708467737,0.001,0.01,0.001,0.0,0.0,Tonga,0.0,360
0.0,0.0,0.8,0.01,0.17633806833499355,0.001,0.01,0.001,0.0,0.0,Tuvalu,0.0,360
0.0,0.0,0.8,0.01,0.9011665169466225,0.001,0.01,0.001,0.0,0.0,Belarus,0.0,360
0.0,0.0,0.8,0.01,0.48679101406874037,0.001,0.01,0.001,0.0,0.0,Bulgaria,0.0,360
0.0,0.0,0.8,0.01,0.3395559912491626,0.001,0.01,0.001,0.0,0.0,Czech Republic,0.0,360
0.0,0.0,0.8,0.01,0.9221170179597189,0.001,0.01,0.001,0.0,0.0,Hungary,0.0,360
0.0,0.0,0.8,0.01,0.7155389394739102,0.001,0.01,0.001,0.0,0.0,Poland,0.0,360
0.0,0.0,0.8,0.01,0.7986123631475799,0.001,0.01,0.001,0.0,0.0,Moldova,0.0,360
0.0,0.0,0.8,0.01,0.7330303234268418,0.001,0.01,0.001,0.0,0.0,Romania,0.0,360
0.0,0.0,0.8,0.01,0.6917347928194948,0.001,0.01,0.001,0.0,0.0,Russia,0.0,360
0.0,0.0,0.8,0.01,0.33983784978548615,0.001,0.01,0.001,0.0,0.0,Slovakia,0.0,360
0.0,0.0,0.8,0.01,0.9960097519970841,0.001,0.01,0.001,0.0,0.0,Ukraine,0.0,360
0.0,0.0,0.8,0.01,0.17118734019410065,0.001,0.01,0.001,0.0,0.0,Denmark,0.0,360
0.0,0.0,0.8,0.01,0.7485756351762849,0.001,0.01,0.001,0.0,0.0,Estonia,0.0,360
0.0,0.0,0.8,0.01,0.808548205777923,0.001,0.01,0.001,0.0,0.0,Finland,0.0,360
0.0,0.0,0.8,0.01,0.4850785190506046,0.001,0.01,0.001,0.0,0.0,Iceland,0.0,360
0.0,0.0,0.8,0.01,0.9896593993732301,0.001,0.01,0.001,0.0,0.0,Ireland,0.0,360
0.0,0.0,0.8,0.01,0.7239176709451691,0.001,0.01,0.001,0.0,0.0,Latvia,0.0,360
0.0,0.0,0.8,0.01,0.21244456748914886,0.001,0.01,0.001,0.0,0.0,Lithuania,0.0,360
0.0,0.0,0.8,0.01,0.31575711962240804,0.001,0.01,0.001,0.0,0.0,Norway,0.0,360
0.0,0.0,0.8,0.01,0.7519387355532825,0.001,0.01,0.001,0.0,0.0,Sweden,0.0,360
0.0,0.0,0.8,0.01,0.5222009463578692,0.001,0.01,0.001,0.0,0.0,United Kingdom,0.0,360
0.0,0.0,0.8,0.01,0.8125512022453132,0.001,0.01,0.001,0.0,0.0,Albania,0.0,360
0.0,0.0,0.8,0.01,0.04898396749236622,0.001,0.01,0.001,0.004541412336663821,1.0,Andorra,0.0,360
0.0,0.0,0.8,0.01,0.8798971452975028,0.001,0.01,0.001,0.0,0.0,Bosnia and Herzegovina,0.0,360
0.0,0.0,0.8,0.01,0.6095458406842593,0.001,0.01,0.001,0.0,0.0,Croatia,0.0,360
0.0,0.0,0.8,0.01,0.016464524824958193,0.001,0.01,0.001,0.4826922186166522,0.0,Gibraltar,435.0,360
0.0,0.0,0.8,0.01,0.9310814220981583,0.001,0.01,0.001,0.0,0.0,Greece,0.0,360
0.0,0.0,0.8,0.01,0.4914888511910456,0.001,0.01,0.001,0.0,0.0,Italy,0.0,360
0.0,0.0,0.8,0.01,0.18388640033344306,0.001,0.01,0.001,0.0,0.0,Malta,0.0,360
0.0,0.0,0.8,0.01,0.7065245236948707,0.001,0.01,0.001,0.0,0.0,Macedonia,0.0,360
0.0,0.0,0.8,0.01,0.3910054186855023,0.001,0.01,0.001,0.0,0.0,Portugal,0.0,360
0.0,0.0,0.8,0.01,0.8174593140889221,0.001,0.01,0.001,0.0,0.0,San Marino,0.0,360
0.0,0.0,0.8,0.01,0.49057884467871204,0.001,0.01,0.001,0.0,0.0,Slovenia,0.0,360
0.0,0.0,0.8,0.01,0.36216637740534985,0.001,0.01,0.001,0.0,0.0,Spain,0.0,360
0.0,0.0,0.8,0.01,0.1189386924283935,0.001,0.01,0.001,0.0,0.0,Austria,0.0,360
0.0,0.0,0.8,0.01,0.6045437954005766,0.001,0.01,0.001,0.0,0.0,Belgium,0.0,360
0.0,0.0,0.8,0.01,0.20111092902671013,0.001,0.01,0.001,0.0,0.0,France,0.0,360
0.0,0.0,0.8,0.01,0.17029102485066194,0.001,0.01,0.001,0.0,0.0,Germany,0.0,360
0.0,0.0,0.8,0.01,0.1055815668906892,0.001,0.01,0.001,0.0,0.0,Luxembourg,0.0,360
0.0,0.0,0.8,0.01,0.822015418293994,0.001,0.01,0.001,0.0,0.0,Netherlands,0.0,360
0.0,0.0,0.8,0.01,0.7176834300254016,0.001,0.01,0.001,0.0,0.0,Switzerland,0.0,360
0.0,0.0,0.8,0.01,0.4393755699197255,0.001,0.01,0.001,0.06820066364010863,0.3919057800206351,Bermuda,34.0,360
0.0,0.0,0.8,0.01,0.9275787979357106,0.001,0.01,0.001,0.0,0.0,Canada,0.0,360
0.0,0.0,0.8,0.01,0.6429204084241493,0.001,0.01,0.001,0.043000000000000003,0.0,United States,63.0,360
